Rank by Integral,Energy (eV),Rank by Energy,TOF (us),Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2521.16,(5),33.773,1432.94,58.4,(0),175.88,(5),['52-Te-126_n-tot']
1,200.5,(2),119.76,1086.32,23.282,(5),988.736,(0),['52-Te-126_n-tot']
2,2971.18,(7),31.1104,866.975,26.17,(4),185.308,(3),['52-Te-128_n-tot']
3,2940.2,(6),31.2738,591.037,30.76,(2),117.552,(7),['52-Te-126_n-tot']
4,1837.1,(4),39.5643,545.289,43.14,(1),177.681,(4),['52-Te-128_n-tot']
5,72.2,(1),199.573,190.698,30.5453,(3),226.738,(2),['52-Te-122_n-tot']
6,424.021,(3),82.3524,175.844,3.301,(7),172.714,(6),['52-Te-128_n-tot']
7,2.334,(0),1109.99,92.4126,17.5377,(6),569.515,(1),['52-Te-123_n-tot']
